Title,Year,titleyear,AvgRating,MinAge,SuggestedPlayers,solo,two_player,log_playtime,AvgWeight
Shrimp,2012,Shrimp (2012),5.82083,7,4,FALSE,FALSE,2.70805020110221,1
Balkans 1941,1997,Balkans 1941 (1997),6.63333,12,2,FALSE,TRUE,1.3862943611198906,2.5714
Ragnarök: Aesir and Jötunn,2011,Ragnarök: Aesir and Jötunn (2011),6.83158,8,2,FALSE,TRUE,2.995732273553991,1.625
"Fugger, Welser, Medici",1994,"Fugger, Welser, Medici (1994)",6.3082,12,4,FALSE,FALSE,5.886104031450156,3.5
The Cossacks Are Coming!,1982,The Cossacks Are Coming! (1982),6.88692,12,2,FALSE,TRUE,5.886104031450156,4.1111
Jackal & High,2012,Jackal & High (2012),6.00522,8,3,FALSE,FALSE,2.995732273553991,1.1667
Mystick Companion,2000,Mystick Companion (2000),6.69744,12,3.5,FALSE,FALSE,3.4011973816621555,3
Fiery Dragons,2006,Fiery Dragons (2006),6.06437,5,3,FALSE,FALSE,2.70805020110221,1.4286
Dirigible Disaster,2013,Dirigible Disaster (2013),7.07347,8,4,FALSE,FALSE,3.6888794541139363,1.8333
Aristo-Maze,2014,Aristo-Maze (2014),6.61429,12,3.5,FALSE,FALSE,4.382026634673881,2
Singapore,1984,Singapore (1984),6.29078,12,2,FALSE,TRUE,4.787491742782046,2.4118
Starship Command,1991,Starship Command (1991),6.96103,9,5,FALSE,FALSE,3.8066624897703196,2.6667
Tornado Rex,1991,Tornado Rex (1991),6.45287,6,4,FALSE,FALSE,3.4011973816621555,1.1667
Orbit,1993,Orbit (1993),6.34483,12,4,FALSE,FALSE,3.8066624897703196,2
Fast Food,2009,Fast Food (2009),6.05469,7,4,FALSE,FALSE,2.70805020110221,1
Finale,1998,Finale (1998),5.77544,12,2,FALSE,TRUE,3.4011973816621555,1.8824
Asterix: Das Kartenspiel,1990,Asterix: Das Kartenspiel (1990),5.93643,8,4.5,FALSE,FALSE,3.4011973816621555,1.0833
James Clavell's Noble House,1981,James Clavell's Noble House (1981),6.41406,12,5,FALSE,FALSE,5.19295685089021,2.7143
7 Kingdoms,2014,7 Kingdoms (2014),6.72368,10,3,FALSE,FALSE,2.995732273553991,2
Floriado,2003,Floriado (2003),6.23538,10,2,FALSE,TRUE,2.995732273553991,1.7273
Tricky Bid,2011,Tricky Bid (2011),6.19063,12,3.5,FALSE,FALSE,3.4011973816621555,1.5833
Drillit! A Fuga da Montanha de Cristal,2015,Drillit! A Fuga da Montanha de Cristal (2015),7.20312,10,4,FALSE,FALSE,4.0943445622221,2.5
Casting,2015,Casting (2015),6.34069,14,7,FALSE,FALSE,3.6888794541139363,1.5
Algeria: The War of Independence 1954-1962,2006,Algeria: The War of Independence 1954-1962 (2006),6.94634,12,2,FALSE,TRUE,5.0106352940962555,2.9167
Momentum,2010,Momentum (2010),6.77949,10,2,FALSE,FALSE,2.70805020110221,2.25
Kill Shakespeare,2014,Kill Shakespeare (2014),6.14783,13,3,FALSE,FALSE,5.19295685089021,3.5
Ambyria: Shroud of the Shadow Demon,2016,Ambyria: Shroud of the Shadow Demon (2016),7.22128,11,3.5,FALSE,FALSE,3.912023005428146,4
The Battle of Lobositz,1978,The Battle of Lobositz (1978),6.36964,12,2,FALSE,TRUE,4.499809670330265,1.9091
War in Europe (second edition),1999,War in Europe (second edition) (1999),7.22051,12,2,TRUE,FALSE,5.886104031450156,4.1111
The Last of the Independents,2010,The Last of the Independents (2010),6.35584,12,6,FALSE,FALSE,4.499809670330265,1.6667
Guilds,2017,Guilds (2017),7.47917,10,4,FALSE,FALSE,4.499809670330265,2.5
Mad Scientist University,2005,Mad Scientist University (2005),5.84861,10,7,FALSE,FALSE,3.8066624897703196,1.0526
"The Game of France, 1940: German Blitzkrieg in the West",1972,"The Game of France, 1940: German Blitzkrieg in the West (1972)",5.71552,12,2,FALSE,TRUE,5.19295685089021,2.7576
Marvin Marvel's Marvelous Marble Machine,2005,Marvin Marvel's Marvelous Marble Machine (2005),6.33879,12,3,FALSE,FALSE,4.0943445622221,1.8
Renju,0,Renju (0),6.23588,8,2,FALSE,TRUE,2.302585092994046,2.8571
HIRÞ,2003,HIRÞ (2003),7.04219,8,2,FALSE,TRUE,4.0943445622221,1.5
Fame Us,2011,Fame Us (2011),6.00509,10,6,FALSE,FALSE,2.70805020110221,1.2
Nerdy Inventions,2015,Nerdy Inventions (2015),5.94476,8,3,FALSE,FALSE,3.4011973816621555,1.8
Birth,2013,Birth (2013),6.5134,8,3,FALSE,FALSE,1.6094379124341003,2
Lemonade Stall,2010,Lemonade Stall (2010),7.43548,10,4,FALSE,FALSE,4.0943445622221,2.5385
Karnivore Koala,2015,Karnivore Koala (2015),5.92318,12,3,FALSE,FALSE,3.4011973816621555,1.375
Pirates! Card Game,2014,Pirates! Card Game (2014),6.43095,12,4,FALSE,FALSE,3.4011973816621555,2.1111
Strategy I,1971,Strategy I (1971),6.30779,14,4,FALSE,FALSE,5.886104031450156,3.25
Up the Creek,1975,Up the Creek (1975),5.68163,5,4,FALSE,FALSE,3.8066624897703196,1.2381
Insidious Sevens,2010,Insidious Sevens (2010),6.46984,9,3.5,FALSE,FALSE,3.4011973816621555,1.7778
Goro-Goro Dōbutsu Shōgi,2012,Goro-Goro Dōbutsu Shōgi (2012),7.00833,8,2,FALSE,TRUE,3.4011973816621555,1.5
Bambuti,1999,Bambuti (1999),5.9287,12,2,FALSE,TRUE,2.995732273553991,2.7273
Ardeny 1944,1992,Ardeny 1944 (1992),6.02717,10,2,FALSE,TRUE,5.480638923341991,3.2609
Rummikub XP,1992,Rummikub XP (1992),6.45472,6,4,FALSE,FALSE,4.0943445622221,1
Engage,2011,Engage (2011),7.12368,13,2,FALSE,TRUE,4.499809670330265,3
Greyhawk: Wars,1991,Greyhawk: Wars (1991),5.87954,12,6,FALSE,FALSE,5.19295685089021,2.3
Playboss,1969,Playboss (1969),6.12742,16,4,FALSE,FALSE,5.19295685089021,2.5333
Azteca,2000,Azteca (2000),5.94348,12,4,FALSE,FALSE,5.480638923341991,3.3333
Avalanche,1965,Avalanche (1965),5.78103,8,2,FALSE,FALSE,3.4011973816621555,1.2
Battle for China (first edition),1999,Battle for China (first edition) (1999),7.10606,12,2,FALSE,FALSE,5.886104031450156,2.8571
Fail Safe,2013,Fail Safe (2013),7.01613,14,2,TRUE,FALSE,4.499809670330265,2.6
Alexandros,1991,Alexandros (1991),6.17022,12,2,FALSE,TRUE,5.480638923341991,2.4375
MidEvil Deluxe,2009,MidEvil Deluxe (2009),6.28541,12,4,FALSE,FALSE,4.0943445622221,2.25
Air Cav,1985,Air Cav (1985),5.93611,12,2,FALSE,TRUE,4.499809670330265,2.8333
Do De Li Do,2016,Do De Li Do (2016),6.9697,8,4,FALSE,FALSE,2.995732273553991,1
Astron,1954,Astron (1954),6.67326,8,4,FALSE,FALSE,3.4011973816621555,1
Ghosts Love Candy,2016,Ghosts Love Candy (2016),6.65556,8,4.5,FALSE,FALSE,3.8066624897703196,2
Aeronautica Imperialis,2007,Aeronautica Imperialis (2007),7.29571,12,2,FALSE,TRUE,5.19295685089021,2.5
Auf Kurs,1987,Auf Kurs (1987),5.97379,12,3.5,FALSE,FALSE,4.0943445622221,2.0769
Kannibohne,2006,Kannibohne (2006),6.46471,10,2,FALSE,TRUE,3.8066624897703196,2
Der dreizehnte Holzwurm,1998,Der dreizehnte Holzwurm (1998),5.97837,8,4,FALSE,FALSE,3.8066624897703196,1.25
Karawane,2008,Karawane (2008),6.4037,6,4,FALSE,FALSE,2.70805020110221,1
X-Machina,2003,X-Machina (2003),6.04794,12,5,FALSE,FALSE,4.0943445622221,1.1538
Gridstones,2008,Gridstones (2008),6.66591,7,2,FALSE,FALSE,2.995732273553991,1.3333
Bulge,1979,Bulge (1979),6.2619,12,2,TRUE,FALSE,4.0943445622221,2.3571
Fief,1981,Fief (1981),6.24118,12,4,FALSE,FALSE,5.886104031450156,3
HellRail (Second Perdition),1999,HellRail (Second Perdition) (1999),6.07118,13,3,FALSE,FALSE,4.31748811353631,2
Elfengold,1991,Elfengold (1991),6.09905,10,5.5,FALSE,FALSE,4.0943445622221,2.2222
Doughnut Drive-Thru,2015,Doughnut Drive-Thru (2015),6.74054,10,4,FALSE,FALSE,3.4011973816621555,1
Capitán Flint,2015,Capitán Flint (2015),6.72833,8,4,FALSE,FALSE,2.995732273553991,1.6667
Treasure Lair,2016,Treasure Lair (2016),7.1,14,3,FALSE,FALSE,3.4011973816621555,2
Janus,1975,Janus (1975),6.27308,10,2.5,FALSE,FALSE,3.8066624897703196,2.4
Schloss Schlotterstein,2003,Schloss Schlotterstein (2003),5.97246,5,2.5,TRUE,FALSE,2.995732273553991,1.125
Takamatsu,2014,Takamatsu (2014),6.02802,10,3,FALSE,FALSE,3.4011973816621555,1.6667
Gammarauders,1987,Gammarauders (1987),5.77956,12,5,FALSE,FALSE,4.787491742782046,2.0851
Lee Takes Command,1993,Lee Takes Command (1993),6.67292,12,2,FALSE,TRUE,5.703782474656201,3
Battleground Historical Warfare: Second Punic War 218-201 BC,2009,Battleground Historical Warfare: Second Punic War 218-201 BC (2009),6.81316,12,2,FALSE,TRUE,4.499809670330265,2.5714
Retsami,2006,Retsami (2006),6.36935,8,2,FALSE,TRUE,3.6888794541139363,2.7143
Korona,0,Korona (0),6.0224,3,2,FALSE,FALSE,2.70805020110221,1.2
Das Labyrinth des Pharao,2013,Das Labyrinth des Pharao (2013),6.48776,8,4.5,TRUE,FALSE,3.6888794541139363,1.7778
Clue: Dungeons & Dragons,2001,Clue: Dungeons & Dragons (2001),5.86353,8,6,FALSE,FALSE,4.499809670330265,1.7333
Khyber Rifles: Britannia in Afghanistan,2012,Khyber Rifles: Britannia in Afghanistan (2012),6.64634,12,2,FALSE,TRUE,3.4011973816621555,1.8
7 Dice Wonders,2013,7 Dice Wonders (2013),6.75385,7,3,TRUE,FALSE,2.995732273553991,1.8333
Chez Grunt,2003,Chez Grunt (2003),5.81934,12,4,FALSE,FALSE,4.0943445622221,1.4545
Batman: The Animated Series Dice Game,2016,Batman: The Animated Series Dice Game (2016),6.54608,10,3.5,FALSE,FALSE,2.995732273553991,1
Zombie Town,2011,Zombie Town (2011),6.14595,13,5,FALSE,FALSE,2.995732273553991,1
Disaster Looms!,2012,Disaster Looms! (2012),5.93373,10,4,FALSE,FALSE,4.499809670330265,3.1333
Africa Orientale,1989,Africa Orientale (1989),6.24423,12,1.5,FALSE,TRUE,4.787491742782046,3.1875
Ludus Gladiatorius 2,2007,Ludus Gladiatorius 2 (2007),6.90625,10,3.5,FALSE,FALSE,2.995732273553991,1.75
Dead Man's Chest,2015,Dead Man's Chest (2015),5.88664,8,6,FALSE,FALSE,3.4011973816621555,1.25
Battlespace,1993,Battlespace (1993),6.0602,12,2,FALSE,FALSE,5.886104031450156,2.9091
Dice Throne,2017,Dice Throne (2017),8.98333,8,2,FALSE,FALSE,3.4011973816621555,2.6667
City of Guilds,2009,City of Guilds (2009),6.63929,8,4,TRUE,FALSE,3.4011973816621555,1.8
Paletto,2011,Paletto (2011),6.82353,6,2,FALSE,FALSE,2.70805020110221,2
Jutland: The Duel of Dreadnoughts,1991,Jutland: The Duel of Dreadnoughts (1991),6.40492,12,3,FALSE,FALSE,4.0943445622221,2.1429
Byzantium Reborn,2004,Byzantium Reborn (2004),6.88158,12,2,FALSE,TRUE,5.480638923341991,2.9167
Hyper Slide,2007,Hyper Slide (2007),6.18261,5,2,TRUE,FALSE,2.302585092994046,1.1429
Rebel Sabers: Civil War Cavalry Battles,1986,Rebel Sabers: Civil War Cavalry Battles (1986),7.23529,12,3,FALSE,FALSE,5.480638923341991,3.3333
How to Host a Murder: The Last Train from Paris,1985,How to Host a Murder: The Last Train from Paris (1985),6.4,12,8,FALSE,FALSE,5.19295685089021,2.1111
Doodle China,2016,Doodle China (2016),6.75,8,3.5,TRUE,FALSE,3.6888794541139363,2
Got 'Em!,2012,Got 'Em! (2012),6.21216,8,2,FALSE,FALSE,3.4011973816621555,1.3333
NUTS!,1998,NUTS! (1998),6.06774,14,3,FALSE,FALSE,4.787491742782046,2.5833
Berlin '45: The Nightmare Ends,1992,Berlin '45: The Nightmare Ends (1992),6.40789,12,2,FALSE,TRUE,4.787491742782046,2.8333
Trail of the Fox,1984,Trail of the Fox (1984),6.45385,12,2,FALSE,TRUE,4.787491742782046,2.7273
Ludoviel,2003,Ludoviel (2003),6.08614,10,4,TRUE,FALSE,3.8066624897703196,1.3333
Tricks & Treats,2012,Tricks & Treats (2012),6.20724,8,3.5,FALSE,FALSE,2.302585092994046,1.6
De Slimste Mens ter Wereld: Het Bordspel,2015,De Slimste Mens ter Wereld: Het Bordspel (2015),7.29933,12,4,FALSE,FALSE,3.8066624897703196,1
Monsoon Market,2014,Monsoon Market (2014),6.71533,12,2,FALSE,FALSE,2.995732273553991,2
Le Truc,0,Le Truc (0),6.91794,12,2,FALSE,FALSE,2.995732273553991,1.75
Dragon's Ransom,2015,Dragon's Ransom (2015),6.33581,8,1,TRUE,FALSE,3.4011973816621555,1.6667
Luftwaffe: Aerial Combat – Germany 1943-45,2007,Luftwaffe: Aerial Combat – Germany 1943-45 (2007),6.60465,12,2,FALSE,TRUE,5.480638923341991,3
Dice Bazaar,2016,Dice Bazaar (2016),7.04545,6,2.5,FALSE,FALSE,3.6888794541139363,1
Black Stories: Sex and Crime Edition,2012,Black Stories: Sex and Crime Edition (2012),5.97247,17,5,FALSE,FALSE,2.995732273553991,1.6
Bumbesi,2010,Bumbesi (2010),5.91254,8,4,FALSE,FALSE,2.70805020110221,1.125
Super Farmer,1943,Super Farmer (1943),5.64519,7,4,FALSE,FALSE,2.995732273553991,1.1519
Diceland: Dragons,2005,Diceland: Dragons (2005),6.60111,10,3,FALSE,FALSE,2.995732273553991,1.8571
Stories!,2013,Stories! (2013),6.62295,8,6.5,FALSE,FALSE,3.4011973816621555,1.1429
Prime Climb,2014,Prime Climb (2014),6.60393,10,4,FALSE,FALSE,3.8066624897703196,1.5
The Seven Years World War,2004,The Seven Years World War (2004),6.73125,12,4,FALSE,FALSE,5.480638923341991,3.125
Poland '39: The Nightmare Begins,1992,Poland '39: The Nightmare Begins (1992),6.2625,12,2,FALSE,TRUE,5.886104031450156,2
Nonsense,1993,Nonsense (1993),6.10638,8,4.5,FALSE,FALSE,2.995732273553991,1.3333
Guns of Galicia,2012,Guns of Galicia (2012),6.80923,12,2,FALSE,TRUE,4.0943445622221,2.5556
North Pole,2011,North Pole (2011),6.325,9,3,FALSE,FALSE,3.4011973816621555,1.5714
Odysseus,2001,Odysseus (2001),5.77157,10,6,FALSE,FALSE,3.8066624897703196,1.8421
Pirates of the Caribbean: Master of the Seas Strategy Game,2011,Pirates of the Caribbean: Master of the Seas Strategy Game (2011),6.62683,9,4,FALSE,FALSE,4.0943445622221,2.3333
Climb!,2008,Climb! (2008),5.88576,10,3.5,TRUE,FALSE,2.995732273553991,1.1429
Legends of Draxia,2015,Legends of Draxia (2015),7.5275,12,3.5,FALSE,FALSE,4.0943445622221,2
1899,1994,1899 (1994),6.475,14,3.5,FALSE,FALSE,5.480638923341991,4.2
Universal Fighting System: Street Fighter,2006,Universal Fighting System: Street Fighter (2006),6.22326,10,2,FALSE,FALSE,3.4011973816621555,2.4375
Tous au dodo,2006,Tous au dodo (2006),6.68649,3,3,FALSE,FALSE,2.70805020110221,1
NATO: Operational Combat in Europe in the 1970's,1973,NATO: Operational Combat in Europe in the 1970's (1973),6.02778,14,2,FALSE,TRUE,5.480638923341991,2.8824
First Team: Vietnam,1986,First Team: Vietnam (1986),6.36636,12,1,TRUE,FALSE,4.787491742782046,3
Buzz It!,2010,Buzz It! (2010),5.72613,7,8.5,FALSE,FALSE,3.4011973816621555,1.1333
Henchmania,2016,Henchmania (2016),7.95833,12,3.5,FALSE,FALSE,4.0943445622221,2
Red Empire,1990,Red Empire (1990),5.87968,10,6,FALSE,FALSE,4.499809670330265,1.6207
Qubix,2011,Qubix (2011),5.82166,8,3.5,FALSE,FALSE,2.995732273553991,2
Ochs & Esel,2008,Ochs & Esel (2008),6.18824,8,7,FALSE,FALSE,2.995732273553991,1.3333
"Operation Shoestring: The Guadalcanal Campaign, 1942",1990,"Operation Shoestring: The Guadalcanal Campaign, 1942 (1990)",6.07586,14,3,TRUE,FALSE,5.480638923341991,3.4615
Wizards of Mickey CCG,2008,Wizards of Mickey CCG (2008),6.69091,7,2,FALSE,FALSE,2.70805020110221,2
Wolf & Hound,2016,Wolf & Hound (2016),7.01765,10,4,FALSE,FALSE,2.995732273553991,1.5
Pocket Dungeon,2009,Pocket Dungeon (2009),6.98231,8,1,TRUE,FALSE,3.8066624897703196,1.6111
Stratego Fortress,2007,Stratego Fortress (2007),6.73333,8,2,FALSE,TRUE,3.8066624897703196,3
Grave Robbers III: Suburban Slashers from Sunnydale Street,2009,Grave Robbers III: Suburban Slashers from Sunnydale Street (2009),6.36253,13,4,FALSE,FALSE,2.995732273553991,1.625
Das Regeln Wir Schon,1994,Das Regeln Wir Schon (1994),6.40192,12,3.5,FALSE,FALSE,4.499809670330265,2.1667
Business Strategy,1973,Business Strategy (1973),6.01842,10,4,FALSE,FALSE,4.499809670330265,2.5625
Bittereinder,2000,Bittereinder (2000),6.2875,12,2,FALSE,TRUE,6.173786103901937,2.6923
I Signori dei Draghi,2010,I Signori dei Draghi (2010),6.8925,8,4,FALSE,FALSE,3.8066624897703196,3
Scribe's Arena,0,Scribe's Arena (0),6.72778,10,2,FALSE,FALSE,2.995732273553991,1.6667
Word-Whiz,1996,Word-Whiz (1996),6.57778,10,4,FALSE,FALSE,3.4011973816621555,1.1818
Star System,2007,Star System (2007),6.03495,9,2,FALSE,TRUE,3.4011973816621555,2.0769
Covalence: A Molecule Building Game,2016,Covalence: A Molecule Building Game (2016),7.04167,8,3,FALSE,FALSE,3.6888794541139363,1.25
Letter Roll,2009,Letter Roll (2009),6.21408,8,5,FALSE,FALSE,2.995732273553991,1.6
Space Planets,2015,Space Planets (2015),6.51148,6,4,FALSE,FALSE,2.70805020110221,1.5
Swordfish,2012,Swordfish (2012),5.97661,14,4,FALSE,FALSE,4.31748811353631,2.9286
Seasons: The Calendar Rummy Game,2004,Seasons: The Calendar Rummy Game (2004),6.25353,10,3,FALSE,FALSE,4.499809670330265,1.8889
Dreary Hamlet,2016,Dreary Hamlet (2016),7.14787,7,3,TRUE,FALSE,4.499809670330265,2.3333
GiftTRAP Lite,2010,GiftTRAP Lite (2010),6.3125,5,5,FALSE,FALSE,3.4011973816621555,1
The Battle of Prague,1980,The Battle of Prague (1980),6.3275,12,2,FALSE,TRUE,4.499809670330265,2.5
Barnyard Buddies,1996,Barnyard Buddies (1996),5.78521,4,4,FALSE,FALSE,2.70805020110221,1.0345
Bad Beets,2015,Bad Beets (2015),5.91403,8,3,FALSE,FALSE,2.70805020110221,1.3636
Tomorrow's War (second edition),2011,Tomorrow's War (second edition) (2011),6.67907,12,2,FALSE,FALSE,5.19295685089021,3.7143
Democracy: Majority Rules,2013,Democracy: Majority Rules (2013),6.10687,12,5,FALSE,FALSE,4.0943445622221,2.2
Die Insel der steinernen Wächter,2009,Die Insel der steinernen Wächter (2009),6.90714,12,3,FALSE,FALSE,4.787491742782046,3.3333
They've Invaded Pleasantville,1981,They've Invaded Pleasantville (1981),5.88816,12,2,FALSE,TRUE,3.8066624897703196,2.1333
Parkies,2015,Parkies (2015),7.26833,12,4,FALSE,FALSE,4.0943445622221,2.6667
Columbus,1991,Columbus (1991),5.8529,10,6,FALSE,FALSE,3.8066624897703196,2
Villainy,2014,Villainy (2014),6.18813,12,4,FALSE,FALSE,4.499809670330265,2.5
Coffee,2011,Coffee (2011),7.02143,6,2,FALSE,TRUE,2.995732273553991,2.7143
Runes,1981,Runes (1981),6.06707,10,3,FALSE,FALSE,3.4011973816621555,1.9
The Pyramid's Deadline,2016,The Pyramid's Deadline (2016),6.62841,8,4.5,FALSE,FALSE,2.995732273553991,1
Think Again!,2012,Think Again! (2012),5.93553,10,6,FALSE,FALSE,2.995732273553991,1.3333
Zarcana,1996,Zarcana (1996),6.78529,12,3,FALSE,FALSE,3.8066624897703196,2.8
Scallywags,2008,Scallywags (2008),6.049,8,4,FALSE,FALSE,2.70805020110221,1.1333
Im Wald da sind die Räuber,2008,Im Wald da sind die Räuber (2008),6.05292,10,3,FALSE,FALSE,4.0943445622221,1.8889
Drizzit: il gioco di carte,2014,Drizzit: il gioco di carte (2014),6.67208,8,3.5,TRUE,FALSE,2.995732273553991,2
Realm,1973,Realm (1973),6.80789,8,2,FALSE,TRUE,4.0943445622221,3.1667
A Fatal Attraction: The Gallipoli Campaign,2007,A Fatal Attraction: The Gallipoli Campaign (2007),6.51017,12,2,FALSE,TRUE,5.886104031450156,2.9231
TF22: RELOAD!,2013,TF22: RELOAD! (2013),6.95212,14,4,FALSE,FALSE,3.4011973816621555,2.25
Psychomachia,2015,Psychomachia (2015),7.98409,12,3,FALSE,FALSE,4.31748811353631,2
Socken zocken,2004,Socken zocken (2004),5.94,4,4,FALSE,FALSE,2.302585092994046,1.0909
Pyramidis,1988,Pyramidis (1988),5.88536,12,4,FALSE,FALSE,3.4011973816621555,1.8571
Vietnam Solitaire,2006,Vietnam Solitaire (2006),6.86216,12,1,TRUE,FALSE,4.0943445622221,2.3
Wordz,2011,Wordz (2011),6.80147,10,5.5,FALSE,FALSE,2.995732273553991,2
Four Roads to Moscow,2011,Four Roads to Moscow (2011),6.50612,12,2,FALSE,TRUE,5.19295685089021,2.6
Dicey Goblins,2016,Dicey Goblins (2016),6.67641,10,6,FALSE,FALSE,3.8066624897703196,2
Knights of Ten,2012,Knights of Ten (2012),7.12122,8,2,FALSE,FALSE,3.4011973816621555,1.4444
Rogues to Riches,2012,Rogues to Riches (2012),8.59091,12,4,FALSE,FALSE,4.787491742782046,1.6
Ark of Animals,2014,Ark of Animals (2014),6.428,6,4,FALSE,FALSE,3.4011973816621555,1
Crusades II,1994,Crusades II (1994),6.34352,12,2,FALSE,TRUE,5.480638923341991,2
Eagles of the Empire: Borodino,1994,Eagles of the Empire: Borodino (1994),6.43173,12,2,TRUE,FALSE,5.19295685089021,2.75
Caro,2012,Caro (2012),6.1662,8,2,FALSE,FALSE,2.70805020110221,1.9091
Word Jam,2004,Word Jam (2004),5.89767,10,7,FALSE,FALSE,2.995732273553991,1.3529
Business,1998,Business (1998),6.14306,8,4,FALSE,FALSE,3.8066624897703196,2
Safe Breaker,2014,Safe Breaker (2014),6.24068,7,5,FALSE,FALSE,2.302585092994046,1
Across the Board,1975,Across the Board (1975),6.65575,8,6,FALSE,FALSE,4.0943445622221,1.8333
Soqquadro,2014,Soqquadro (2014),6.38,6,11.5,FALSE,FALSE,2.995732273553991,1.5
Village in a Box,2013,Village in a Box (2013),6.14388,12,4,FALSE,FALSE,2.70805020110221,1.3333
Mat Goceng,2013,Mat Goceng (2013),6.629,10,6,FALSE,FALSE,3.4011973816621555,1.3333
Card Goblins,2012,Card Goblins (2012),6.798,12,4,FALSE,FALSE,4.0943445622221,1.5
Rome at War II: Fading Legions,2002,Rome at War II: Fading Legions (2002),6.05449,12,2,FALSE,TRUE,4.787491742782046,2.3529
Impact City Roller Derby,2012,Impact City Roller Derby (2012),6.59048,12,2,FALSE,FALSE,4.787491742782046,2.4
Saipan,1975,Saipan (1975),6.75263,12,2,FALSE,TRUE,4.499809670330265,2.2222
Goblins en la mina,2016,Goblins en la mina (2016),8.11,10,5,FALSE,FALSE,3.8066624897703196,2
Skallywaggs,2005,Skallywaggs (2005),5.82978,12,3.5,FALSE,FALSE,4.0943445622221,1.7778
"Bigfootses, The Card Game",2014,"Bigfootses, The Card Game (2014)",6.99617,12,4,FALSE,FALSE,3.8066624897703196,2
Firestorm,2001,Firestorm (2001),6.33358,12,2,FALSE,FALSE,4.0943445622221,3.25
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,2003,Paris vaut bien une Messe! Les Guerres de Religion 1562-1598 (2003),6.79487,12,2,FALSE,TRUE,4.0943445622221,2.6667
Space Station Zemo,1998,Space Station Zemo (1998),6.56,10,5,FALSE,FALSE,3.8066624897703196,2
Crash!,1992,Crash! (1992),6.37292,10,2,FALSE,FALSE,2.70805020110221,1.4444
Dungeon Plungin',2007,Dungeon Plungin' (2007),6.85366,12,1,TRUE,FALSE,4.0943445622221,2.1429
Crossword Pyramids,2004,Crossword Pyramids (2004),6.44,8,2,FALSE,FALSE,3.5553480614894135,2.125
Barbarossa: The Russo-German War 1941-45,1969,Barbarossa: The Russo-German War 1941-45 (1969),6.33372,14,2,FALSE,TRUE,5.886104031450156,2.6364
Guild Stack,2013,Guild Stack (2013),7.03167,12,3,FALSE,FALSE,4.0943445622221,3
Cross Hares: Testing Ground,2014,Cross Hares: Testing Ground (2014),6.13664,10,4,FALSE,FALSE,4.0943445622221,1.8182
Blitzkrieg 1940,1997,Blitzkrieg 1940 (1997),6.51458,12,2,FALSE,TRUE,4.787491742782046,2.4444
The Circle,2007,The Circle (2007),5.83039,12,5.5,FALSE,FALSE,4.499809670330265,3.3077
Mountain of Inferno,2009,Mountain of Inferno (2009),5.79222,10,3,FALSE,FALSE,3.2188758248682006,1.8889
Trollland,2010,Trollland (2010),6.15326,10,3.5,FALSE,FALSE,3.4011973816621555,1.6
Snake Pit,2002,Snake Pit (2002),6.14072,8,2,FALSE,FALSE,3.4011973816621555,1.2
Zombie Survival: The Board Game,2010,Zombie Survival: The Board Game (2010),5.7402,13,4,TRUE,FALSE,4.499809670330265,2
Insula,2009,Insula (2009),6.27065,8,4.5,FALSE,FALSE,4.0943445622221,2.5
BetaBotz,2017,BetaBotz (2017),8.05263,10,4,FALSE,FALSE,4.0943445622221,2
Chicago Stock Exchange,2013,Chicago Stock Exchange (2013),6.01346,8,3,FALSE,FALSE,2.70805020110221,1.2
The Card Game of Oz,2014,The Card Game of Oz (2014),6.50577,14,2,TRUE,FALSE,2.995732273553991,1.3333
